cID,dID
157440,1938
157441,1938
157442,1938
157443,1938
157444,1938
157445,1938
157446,1938
157447,1938
157448,1938
157449,1938
157450,1938
157451,1938
157452,1938
157453,1938
157454,1938
157455,1938
157456,1938
157457,1938
157458,1938
157459,1938
157460,1938
157461,1938
157462,1938
157463,1938
157464,1938
157465,1938
157466,1938
157467,1938
157468,1938
157469,1938
157470,1938
157471,1938
157472,1938
157473,1938
157474,1938
157475,1939
157476,1939
157477,1939
157478,1939
157479,1939
157480,1939
157481,1939
157482,1939
157483,1939
157484,1939
157485,1939
157486,1939
157487,1939
157488,1939
157489,1939
157490,1939
157491,1939
157492,1939
157493,1939
157494,1939
157495,1939
157496,1939
157497,1939
157498,1939
157499,1939
157500,1939
157501,1939
157502,1939
157503,1939
157504,1939
157505,1939
157506,1939
157507,1939
157508,1939
157509,1939
157510,1939
157511,1939
157512,1939
157513,1939
157514,1939
157515,1939
157516,1939
157517,1939
157518,1939
157519,1939
157520,1939
157521,1939
157522,1939
157523,1939
157524,1939
157525,1939
157526,1939
157527,1939
157528,1939
157529,1939
157530,1939
157531,1939
157532,1939
157533,1939
157534,1939
157535,1939
157536,1939
157537,1939
157538,1939
157539,1939
157540,1939
157541,1939
157542,1939
157543,1939
157544,1939
157545,1939
157546,1939
157547,1939
157548,1939
157549,1939
157550,1939
157551,1939
157552,1939
157553,1939
157554,1939
157555,1939
157556,1939
157557,1939
157558,1939
157559,1939
157560,1939
157561,1939
157562,1939
157563,1940
157564,1940
157565,1940
157566,1940
157567,1940
157568,1940
157569,1940
157570,1940
157571,1940
157572,1940
157573,1940
157574,1940
157575,1940
157576,1940
157577,1940
157578,1940
157579,1940
157580,1940
157581,1940
157582,1940
157583,1940
157584,1940
157585,1940
157586,1940
157587,1940
157588,1940
157589,1940
157590,1940
157591,1940
157592,1940
157593,1940
157594,1940
157595,1940
157596,1940
157597,1940
157598,1940
157599,1940
157600,1940
157601,1940
157602,1940
157603,1940
157604,1940
157605,1940
157606,1940
157607,1940
157608,1940
157609,1940
157610,1940
157611,1940
157612,1940
157613,1940
157614,1940
157615,1940
157616,1940
157617,1940
157618,1940
157619,1940
157620,1940
157621,1940
157622,1940
157623,1940
157624,1940
157625,1940
157626,1940
157627,1940
157628,1940
157629,1940
157630,1940
157631,1940
157632,1940
157633,1940
157634,1940
157635,1940
157636,1940
157637,1940
157638,1940
157639,1940
157640,1940
157641,1940
157642,1940
157643,1940
157644,1940
157645,1940
157646,1940
157647,1940
157648,1941
157649,1941
157650,1941
157651,1941
157652,1941
157653,1941
157654,1941
157655,1941
157656,1941
157657,1941
157658,1941
157659,1941
157660,1941
157661,1941
157662,1941
157663,1941
157664,1941
157665,1941
157666,1941
157667,1941
157668,1941
157669,1941
157670,1941
157671,1941
157672,1941
157673,1941
157674,1941
157675,1941
157676,1941
157677,1941
157678,1941
157679,1941
157680,1941
157681,1941
157682,1941
157683,1941
157684,1941
157685,1941
157686,1941
157687,1941
157688,1941
157689,1941
157690,1941
157691,1941
157692,1941
157693,1941
157694,1941
157695,1941
157696,1941
157697,1941
157698,1941
157699,1941
157700,1941
157701,1941
157702,1941
157703,1941
157704,1941
157705,1941
157706,1941
157707,1941
157708,1941
157709,1941
157710,1941
157711,1941
157712,1941
157713,1941
157714,1941
157715,1941
157716,1941
157717,1941
157718,1941
157719,1941
157720,1941
157721,1941
157722,1941
157723,1941
157724,1941
157725,1941
157726,1941
157727,1941
157728,1941
157729,1941
157730,1941
157731,1941
157732,1942
157733,1942
157734,1942
157735,1942
157736,1942
157737,1942
157738,1942
157739,1942
157740,1942
157741,1942
157742,1942
157743,1942
157744,1942
157745,1942
157746,1942
157747,1942
157748,1942
157749,1942
157750,1942
157751,1942
157752,1942
157753,1942
157754,1942
157755,1942
157756,1942
157757,1942
157758,1942
157759,1942
157760,1942
157761,1942
157762,1942
157763,1942
157764,1942
157765,1942
157766,1942
157767,1942
157768,1942
157769,1942
157770,1942
157771,1942
157772,1942
157773,1942
157774,1942
157775,1942
157776,1942
157777,1942
157778,1942
157779,1942
157780,1942
157781,1942
157782,1942
157783,1942
157784,1942
157785,1942
157786,1942
157787,1942
157788,1942
157789,1942
157790,1942
157791,1942
157792,1942
157793,1942
157794,1942
157795,1942
157796,1942
157797,1942
157798,1942
157799,1942
157800,1942
157801,1942
157802,1942
157803,1942
157804,1942
157805,1942
157806,1942
157807,1942
157808,1942
157809,1942
157810,1943
157811,1943
157812,1943
157813,1943
157814,1943
157815,1943
157816,1943
157817,1943
157818,1943
157819,1943
157820,1943
157821,1943
157822,1943
157823,1943
157824,1943
157825,1943
157826,1943
157827,1943
157828,1943
157829,1943
157830,1943
157831,1943
157832,1943
157833,1943
157834,1943
157835,1943
157836,1943
157837,1943
157838,1943
157839,1943
157840,1943
157841,1943
157842,1943
157843,1943
157844,1943
157845,1943
157846,1943
157847,1943
157848,1943
157849,1943
157850,1943
157851,1943
157852,1943
157853,1943
157854,1943
157855,1943
157856,1943
157857,1943
157858,1943
157859,1943
157860,1943
157861,1943
157862,1943
157863,1943
157864,1943
157865,1943
157866,1943
157867,1943
157868,1943
157869,1943
157870,1943
157871,1943
157872,1943
157873,1943
157874,1943
157875,1943
157876,1944
157877,1944
157878,1944
157879,1944
157880,1944
157881,1944
157882,1944
157883,1944
157884,1944
157885,1944
157886,1944
157887,1944
157888,1944
157889,1944
157890,1944
157891,1944
157892,1944
157893,1944
157894,1944
157895,1944
157896,1944
157897,1944
157898,1944
157899,1944
157900,1944
157901,1944
157902,1944
157903,1944
157904,1944
157905,1944
157906,1944
157907,1944
157908,1944
157909,1944
157910,1944
157911,1944
157912,1944
157913,1944
157914,1944
157915,1944
157916,1944
157917,1944
157918,1944
157919,1944
157920,1944
157921,1944
157922,1944
157923,1944
157924,1944
157925,1944
157926,1944
157927,1944
157928,1944
157929,1944
157930,1944
157931,1944
157932,1944
157933,1944
157934,1944
157935,1944
157936,1944
157937,1944
157938,1944
157939,1944
157940,1944
157941,1944
157942,1944
157943,1944
157944,1944
157945,1944
157946,1944
157947,1944
157948,1944
157949,1944
157950,1944
157951,1944
157952,1944
157953,1944
157954,1944
157955,1944
157956,1944
157957,1944
157958,1944
157959,1944
157960,1944
157961,1944
157962,1944
157963,1944
157964,1944
157965,1944
157966,1944
157967,1944
157968,1944
157969,1944
157970,1944
157971,1944
157972,1944
157973,1944
157974,1944
157975,1944
157976,1944
157977,1944
157978,1944
157979,1944
157980,1945
157981,1945
157982,1945
157983,1945
157984,1945
157985,1945
157986,1945
157987,1945
157988,1945
157989,1945
157990,1945
157991,1945
157992,1945
157993,1945
157994,1945
157995,1945
157996,1945
157997,1945
157998,1945
157999,1945
158000,1945
158001,1945
158002,1945
158003,1945
158004,1945
158005,1945
158006,1945
158007,1945
158008,1945
158009,1945
158010,1945
158011,1945
158012,1945
158013,1945
158014,1945
158015,1945
158016,1945
158017,1945
158018,1945
158019,1945
158020,1945
158021,1945
158022,1945
158023,1945
158024,1945
158025,1945
158026,1945
158027,1945
158028,1945
158029,1945
158030,1945
158031,1945
158032,1945
158033,1945
158034,1945
158035,1945
158036,1945
158037,1945
158038,1945
158039,1945
158040,1945
158041,1945
158042,1945
158043,1945
158044,1945
158045,1945
158046,1945
158047,1945
158048,1945
158049,1945
158050,1945
158051,1945
158052,1945
158053,1945
158054,1945
158055,1945
158056,1945
158057,1945
158058,1945
158059,1945
158060,1945
158061,1945
158062,1945
158063,1945
158064,1945
158065,1945
158066,1945
158067,1945
158068,1945
158069,1945
158070,1945
158071,1945
158072,1945
158073,1946
158074,1946
158075,1946
158076,1946
158077,1946
158078,1946
158079,1946
158080,1946
158081,1946
158082,1946
158083,1946
158084,1946
158085,1946
158086,1946
158087,1946
158088,1946
158089,1946
158090,1946
158091,1946
158092,1946
158093,1946
158094,1946
158095,1946
158096,1946
158097,1946
158098,1946
158099,1946
158100,1946
158101,1946
158102,1946
158103,1946
158104,1946
158105,1946
158106,1946
158107,1946
158108,1946
158109,1946
158110,1946
158111,1946
158112,1946
158113,1946
158114,1946
158115,1946
158116,1946
158117,1946
158118,1946
158119,1946
158120,1946
158121,1946
158122,1946
158123,1946
158124,1946
158125,1947
158126,1947
158127,1947
158128,1947
158129,1947
158130,1947
158131,1947
158132,1947
158133,1947
158134,1947
158135,1947
158136,1947
158137,1947
158138,1947
158139,1947
158140,1947
158141,1947
158142,1947
158143,1947
158144,1947
158145,1947
158146,1947
158147,1947
158148,1947
158149,1947
158150,1947
158151,1947
158152,1947
158153,1947
158154,1947
158155,1947
158156,1947
158157,1947
158158,1947
158159,1947
158160,1947
158161,1947
158162,1947
158163,1947
158164,1947
158165,1947
158166,1947
158167,1947
158168,1947
158169,1947
158170,1947
158171,1947
158172,1947
158173,1947
158174,1947
158175,1947
158176,1947
158177,1947
158178,1947
158179,1947
158180,1947
158181,1947
158182,1947
158183,1947
158184,1947
158185,1947
158186,1947
158187,1947
158188,1947
158189,1947
158190,1947
158191,1947
158192,1947
158193,1947
158194,1947
158195,1947
158196,1947
158197,1947
158198,1947
158199,1948
158200,1948
158201,1948
158202,1948
158203,1948
158204,1948
158205,1948
158206,1948
158207,1948
158208,1948
158209,1948
158210,1948
158211,1948
158212,1948
158213,1948
158214,1948
158215,1948
158216,1948
158217,1948
158218,1948
158219,1948
158220,1948
158221,1948
158222,1948
158223,1948
158224,1948
158225,1948
158226,1948
158227,1948
158228,1948
158229,1948
158230,1948
158231,1948
158232,1948
158233,1948
158234,1948
158235,1948
158236,1948
158237,1948
158238,1948
158239,1948
158240,1948
158241,1948
158242,1948
158243,1948
158244,1948
158245,1948
158246,1948
158247,1948
158248,1948
158249,1948
158250,1948
158251,1948
158252,1948
158253,1948
158254,1948
158255,1948
158256,1948
158257,1948
158258,1948
158259,1948
158260,1948
158261,1948
158262,1948
158263,1948
158264,1948
158265,1948
158266,1948
158267,1948
158268,1948
158269,1948
158270,1948
158271,1948
158272,1948
158273,1948
158274,1948
158275,1949
158276,1949
158277,1949
158278,1949
158279,1949
158280,1949
158281,1949
158282,1949
158283,1949
158284,1949
158285,1949
158286,1949
158287,1949
158288,1949
158289,1949
158290,1949
158291,1949
158292,1949
158293,1949
158294,1949
158295,1949
158296,1949
158297,1949
158298,1949
158299,1949
158300,1949
158301,1949
158302,1949
158303,1949
158304,1949
158305,1949
158306,1949
158307,1949
158308,1949
158309,1949
158310,1949
158311,1949
158312,1949
158313,1949
158314,1949
158315,1949
158316,1949
158317,1949
158318,1949
158319,1949
158320,1949
158321,1949
158322,1949
158323,1949
158324,1949
158325,1949
158326,1949
158327,1949
158328,1949
158329,1949
158330,1949
158331,1949
158332,1949
158333,1949
158334,1949
158335,1949
158336,1949
158337,1949
158338,1949
158339,1949
158340,1949
158341,1949
158342,1949
158343,1949
158344,1949
158345,1950
158346,1950
158347,1950
158348,1950
158349,1950
158350,1950
158351,1950
158352,1950
158353,1950
158354,1950
158355,1950
158356,1950
158357,1950
158358,1950
158359,1950
158360,1950
158361,1950
158362,1950
158363,1950
158364,1950
158365,1950
158366,1950
158367,1950
158368,1950
158369,1950
158370,1950
158371,1950
158372,1950
158373,1950
158374,1950
158375,1950
158376,1950
158377,1950
158378,1950
158379,1950
158380,1950
158381,1950
158382,1950
158383,1950
158384,1950
158385,1950
158386,1950
158387,1950
158388,1950
158389,1950
158390,1950
158391,1950
158392,1950
158393,1950
158394,1950
158395,1950
158396,1950
158397,1950
158398,1950
158399,1950
158400,1950
158401,1950
158402,1950
158403,1950
158404,1950
158405,1950
158406,1950
158407,1950
158408,1950
158409,1950
158410,1950
158411,1950
158412,1950
158413,1950
158414,1951
158415,1951
158416,1951
158417,1951
158418,1951
158419,1951
158420,1951
158421,1951
158422,1951
158423,1951
158424,1951
158425,1951
158426,1951
158427,1951
158428,1951
158429,1951
158430,1951
158431,1951
158432,1951
158433,1951
158434,1951
158435,1951
158436,1951
158437,1951
158438,1951
158439,1951
158440,1951
158441,1951
158442,1951
158443,1951
158444,1951
158445,1951
158446,1951
158447,1951
158448,1951
158449,1951
158450,1951
158451,1951
158452,1951
158453,1951
158454,1951
158455,1951
158456,1951
158457,1951
158458,1951
158459,1951
158460,1951
158461,1951
158462,1951
158463,1951
158464,1951
158465,1951
158466,1951
158467,1951
158468,1951
158469,1951
158470,1951
158471,1951
158472,1951
158473,1951
158474,1951
158475,1951
158476,1951
158477,1951
158478,1951
158479,1951
158480,1951
158481,1951
158482,1951
158483,1951
158484,1952
158485,1952
158486,1952
158487,1952
158488,1952
158489,1952
158490,1952
158491,1952
158492,1952
158493,1952
158494,1952
158495,1952
158496,1952
158497,1952
158498,1952
158499,1952
158500,1952
158501,1952
158502,1952
158503,1952
158504,1952
158505,1952
158506,1952
158507,1952
158508,1952
158509,1952
158510,1952
158511,1952
158512,1952
158513,1952
158514,1952
158515,1952
158516,1952
158517,1952
158518,1952
158519,1952
158520,1952
158521,1952
158522,1952
158523,1952
158524,1952
158525,1952
158526,1952
158527,1952
158528,1952
158529,1952
158530,1952
158531,1952
158532,1952
158533,1952
158534,1952
158535,1952
158536,1952
158537,1952
158538,1952
158539,1952
158540,1952
158541,1952
158542,1952
158543,1952
158544,1952
158545,1952
158546,1952
158547,1952
158548,1952
158549,1952
158550,1952
158551,1952
158552,1952
158553,1952
158554,1952
158555,1952
158556,1952
158557,1952
158558,1952
158559,1952
158560,1952
158561,1952
158562,1952
158563,1952
158564,1952
158565,1952
158566,1952
158567,1952
158568,1953
158569,1953
158570,1953
158571,1953
158572,1953
158573,1953
158574,1953
158575,1953
158576,1953
158577,1953
158578,1953
158579,1953
158580,1953
158581,1953
158582,1953
158583,1953
158584,1953
158585,1953
158586,1953
158587,1953
158588,1953
158589,1953
158590,1953
158591,1953
158592,1953
158593,1953
158594,1953
158595,1953
158596,1953
158597,1953
158598,1953
158599,1953
158600,1953
158601,1953
158602,1953
158603,1953
158604,1953
158605,1953
158606,1953
158607,1953
158608,1953
158609,1953
158610,1953
158611,1953
158612,1953
158613,1953
158614,1953
158615,1953
158616,1953
158617,1953
158618,1953
158619,1953
158620,1953
158621,1953
158622,1953
158623,1953
158624,1953
158625,1953
158626,1953
158627,1953
158628,1953
158629,1954
158630,1954
158631,1954
158632,1954
158633,1954
158634,1954
158635,1954
158636,1954
158637,1954
158638,1954
158639,1954
158640,1954
158641,1954
158642,1954
158643,1954
158644,1954
158645,1954
158646,1954
158647,1954
158648,1954
158649,1954
158650,1954
158651,1954
158652,1954
158653,1954
158654,1954
158655,1954
158656,1954
158657,1954
158658,1954
158659,1954
158660,1954
158661,1954
158662,1954
158663,1954
158664,1954
158665,1954
158666,1954
158667,1954
158668,1954
158669,1954
158670,1954
158671,1954
158672,1954
158673,1954
158674,1954
158675,1954
158676,1954
158677,1954
158678,1954
158679,1954
158680,1954
158681,1954
158682,1954
158683,1954
158684,1954
158685,1954
158686,1954
158687,1954
158688,1954
158689,1954
158690,1954
158691,1954
158692,1954
158693,1954
158694,1954
158695,1954
158696,1954
158697,1954
158698,1954
158699,1954
158700,1954
158701,1954
158702,1954
158703,1954
158704,1954
158705,1954
158706,1954
158707,1954
158708,1954
158709,1954
158710,1954
158711,1954
158712,1954
158713,1954
158714,1954
158715,1954
158716,1954
158717,1954
158718,1954
158719,1954
158720,1954
158721,1954
158722,1954
158723,1954
158724,1954
158725,1955
158726,1955
158727,1955
158728,1955
158729,1955
158730,1955
158731,1955
158732,1955
158733,1955
158734,1955
158735,1955
158736,1955
158737,1955
158738,1955
158739,1955
158740,1955
158741,1955
158742,1955
158743,1955
158744,1955
158745,1955
158746,1955
158747,1955
158748,1955
158749,1955
158750,1955
158751,1955
158752,1955
158753,1955
158754,1955
158755,1955
158756,1955
158757,1955
158758,1955
158759,1955
158760,1955
158761,1955
158762,1955
158763,1955
158764,1955
158765,1955
158766,1955
158767,1955
158768,1955
158769,1955
158770,1955
158771,1955
158772,1955
158773,1955
158774,1955
158775,1955
158776,1955
158777,1955
158778,1955
158779,1955
158780,1955
158781,1955
158782,1955
158783,1955
158784,1955
158785,1955
158786,1955
158787,1955
158788,1955
158789,1955
158790,1955
158791,1955
158792,1955
158793,1955
158794,1955
158795,1955
158796,1955
158797,1955
158798,1955
158799,1955
158800,1956
158801,1956
158802,1956
158803,1956
158804,1956
158805,1956
158806,1956
158807,1956
158808,1956
158809,1956
158810,1956
158811,1956
158812,1956
158813,1956
158814,1956
158815,1956
158816,1956
158817,1956
158818,1956
158819,1956
158820,1956
158821,1956
158822,1956
158823,1956
158824,1956
158825,1956
158826,1956
158827,1956
158828,1956
158829,1956
158830,1956
158831,1956
158832,1956
158833,1956
158834,1956
158835,1956
158836,1956
158837,1956
158838,1956
158839,1956
158840,1956
158841,1956
158842,1956
158843,1956
158844,1956
158845,1956
158846,1956
158847,1956
158848,1956
158849,1956
158850,1956
158851,1956
158852,1956
158853,1956
158854,1956
158855,1956
158856,1956
158857,1956
158858,1956
158859,1956
158860,1956
158861,1956
158862,1956
158863,1956
158864,1956
158865,1956
158866,1956
158867,1956
158868,1956
158869,1956
158870,1956
158871,1956
158872,1956
158873,1956
158874,1956
158875,1956
158876,1956
158877,1956
158878,1956
158879,1956
158880,1957
158881,1957
158882,1957
158883,1957
158884,1957
158885,1957
158886,1957
158887,1957
158888,1957
158889,1957
158890,1957
158891,1957
158892,1957
158893,1957
158894,1957
158895,1957
158896,1957
158897,1957
158898,1957
158899,1957
158900,1957
158901,1957
158902,1957
158903,1957
158904,1957
158905,1957
158906,1957
158907,1957
158908,1957
158909,1957
158910,1957
158911,1957
158912,1957
158913,1957
158914,1957
158915,1957
158916,1957
158917,1957
158918,1957
158919,1957
158920,1957
158921,1957
158922,1957
158923,1957
158924,1957
158925,1957
158926,1957
158927,1957
158928,1957
158929,1957
158930,1957
158931,1957
158932,1957
158933,1957
158934,1957
158935,1957
158936,1957
158937,1957
158938,1957
158939,1957
158940,1957
158941,1957
158942,1957
158943,1957
158944,1957
158945,1957
158946,1957
158947,1957
158948,1957
158949,1957
158950,1957
158951,1957
158952,1957
158953,1957
158954,1957
158955,1957
158956,1957
158957,1957
158958,1957
158959,1957
158960,1957
158961,1957
158962,1957
158963,1957
158964,1957
158965,1957
158966,1957
158967,1957
158968,1957
158969,1957
158970,1958
158971,1958
158972,1958
158973,1958
158974,1958
158975,1958
158976,1958
158977,1958
158978,1958
158979,1958
158980,1958
158981,1958
158982,1958
158983,1958
158984,1958
158985,1958
158986,1958
158987,1958
158988,1958
158989,1958
158990,1958
158991,1958
158992,1958
158993,1958
158994,1958
158995,1958
158996,1958
158997,1958
158998,1958
158999,1958
159000,1958
159001,1958
159002,1958
159003,1958
159004,1958
159005,1958
159006,1958
159007,1958
159008,1958
159009,1958
159010,1958
159011,1958
159012,1958
159013,1958
159014,1958
159015,1958
159016,1958
159017,1958
159018,1958
159019,1958
159020,1958
159021,1958
159022,1958
159023,1958
159024,1958
159025,1958
159026,1958
159027,1958
159028,1958
159029,1958
159030,1958
159031,1958
159032,1958
159033,1958
159034,1958
159035,1958
159036,1958
159037,1958
159038,1958
159039,1958
159040,1958
159041,1958
159042,1958
159043,1958
159044,1958
159045,1959
159046,1959
159047,1959
159048,1959
159049,1959
159050,1959
159051,1959
159052,1959
159053,1959
159054,1959
159055,1959
159056,1959
159057,1959
159058,1959
159059,1959
159060,1959
159061,1959
159062,1959
159063,1959
159064,1959
159065,1959
159066,1959
159067,1959
159068,1959
159069,1959
159070,1959
159071,1959
159072,1959
159073,1959
159074,1959
159075,1959
159076,1959
159077,1959
159078,1959
159079,1959
159080,1959
159081,1959
159082,1959
159083,1959
159084,1959
159085,1959
159086,1959
159087,1959
159088,1959
159089,1959
159090,1959
159091,1959
159092,1959
159093,1959
159094,1959
159095,1959
159096,1959
159097,1959
159098,1959
159099,1959
159100,1959
159101,1959
159102,1959
159103,1959
159104,1959
159105,1959
159106,1959
159107,1959
159108,1959
159109,1959
159110,1959
159111,1959
159112,1959
159113,1959
159114,1959
159115,1959
159116,1959
159117,1959
159118,1959
159119,1959
159120,1959
159121,1959
159122,1959
159123,1959
159124,1959
159125,1959
159126,1959
159127,1959
159128,1959
159129,1959
159130,1959
159131,1959
159132,1959
159133,1959
159134,1959
159135,1959
159136,1959
159137,1959
159138,1959
159139,1959
159140,1959
159141,1959
159142,1959
159143,1959
159144,1959
159145,1960
159146,1960
159147,1960
159148,1960
159149,1960
159150,1960
159151,1960
159152,1960
159153,1960
159154,1960
159155,1960
159156,1960
159157,1960
159158,1960
159159,1960
159160,1960
159161,1960
159162,1960
159163,1960
159164,1960
159165,1960
159166,1960
159167,1960
159168,1960
159169,1960
159170,1960
159171,1960
159172,1960
159173,1960
159174,1960
159175,1960
159176,1960
159177,1960
159178,1960
159179,1960
159180,1960
159181,1960
159182,1960
159183,1960
159184,1960
159185,1960
159186,1960
159187,1960
159188,1960
159189,1960
159190,1960
159191,1960
159192,1960
159193,1960
159194,1960
159195,1960
159196,1960
159197,1960
159198,1960
159199,1960
159200,1960
159201,1960
159202,1960
159203,1960
159204,1960
159205,1960
159206,1960
159207,1960
159208,1960
159209,1960
159210,1960
159211,1960
159212,1960
159213,1960
159214,1960
159215,1960
159216,1960
159217,1960
159218,1960
159219,1960
159220,1960
159221,1960
159222,1960
159223,1960
159224,1960
159225,1960
159226,1960
159227,1960
159228,1960
159229,1960
159230,1960
159231,1960
159232,1960
159233,1960
159234,1960
159235,1960
159236,1960
159237,1960
159238,1960
159239,1961
159240,1961
159241,1961
159242,1961
159243,1961
159244,1961
159245,1961
159246,1961
159247,1961
159248,1961
159249,1961
159250,1961
159251,1961
159252,1961
159253,1961
159254,1961
159255,1961
159256,1961
159257,1961
159258,1961
159259,1961
159260,1961
159261,1961
159262,1961
159263,1961
159264,1961
159265,1961
159266,1961
159267,1961
159268,1961
159269,1961
159270,1961
159271,1961
159272,1961
159273,1961
159274,1961
159275,1961
159276,1961
159277,1961
159278,1961
159279,1961
159280,1961
159281,1961
159282,1961
159283,1961
159284,1961
159285,1961
159286,1961
159287,1961
159288,1961
159289,1961
159290,1961
159291,1961
159292,1961
159293,1961
159294,1961
159295,1961
159296,1961
159297,1961
159298,1961
159299,1961
159300,1961
159301,1961
159302,1961
159303,1961
159304,1961
159305,1961
159306,1961
159307,1961
159308,1961
159309,1961
159310,1961
159311,1961
159312,1961
159313,1962
159314,1962
159315,1962
159316,1962
159317,1962
159318,1962
159319,1962
159320,1962
159321,1962
159322,1962
159323,1962
159324,1962
159325,1962
159326,1962
159327,1962
159328,1962
159329,1962
159330,1962
159331,1962
159332,1962
159333,1962
159334,1962
159335,1962
159336,1962
159337,1962
159338,1962
159339,1962
159340,1962
159341,1962
159342,1962
159343,1962
159344,1962
159345,1962
159346,1962
159347,1962
159348,1962
159349,1962
159350,1962
159351,1962
159352,1962
159353,1962
159354,1962
159355,1962
159356,1962
159357,1962
159358,1962
159359,1962
159360,1962
159361,1962
159362,1962
159363,1962
159364,1962
159365,1962
159366,1962
159367,1962
159368,1962
159369,1962
159370,1962
159371,1962
159372,1962
159373,1962
159374,1962
159375,1962
159376,1962
159377,1962
159378,1962
159379,1962
159380,1962
159381,1962
159382,1962
159383,1962
159384,1962
159385,1962
159386,1962
159387,1962
159388,1962
159389,1962
159390,1962
159391,1962
159392,1962
159393,1962
159394,1962
159395,1962
159396,1962
159397,1962
159398,1962
159399,1962
159400,1962
159401,1962
159402,1962
159403,1963
159404,1963
159405,1963
159406,1963
159407,1963
159408,1963
159409,1963
159410,1963
159411,1963
159412,1963
159413,1963
159414,1963
159415,1963
159416,1963
159417,1963
159418,1963
159419,1963
159420,1963
159421,1963
159422,1963
159423,1963
159424,1963
159425,1963
159426,1963
159427,1963
159428,1963
159429,1963
159430,1963
159431,1963
159432,1963
159433,1963
159434,1963
159435,1963
159436,1963
159437,1963
159438,1963
159439,1963
159440,1963
159441,1963
159442,1963
159443,1963
159444,1963
159445,1963
159446,1963
159447,1963
159448,1963
159449,1963
159450,1963
159451,1963
159452,1963
159453,1963
159454,1963
159455,1963
159456,1963
159457,1963
159458,1963
159459,1963
159460,1963
159461,1963
159462,1963
159463,1963
159464,1963
159465,1963
159466,1963
159467,1963
159468,1963
159469,1963
159470,1963
159471,1963
159472,1963
159473,1963
159474,1963
159475,1963
159476,1963
159477,1963
159478,1963
159479,1963
159480,1963
159481,1963
159482,1963
159483,1963
159484,1963
159485,1964
159486,1964
159487,1964
159488,1964
159489,1964
159490,1964
159491,1964
159492,1964
159493,1964
159494,1964
159495,1964
159496,1964
159497,1964
159498,1964
159499,1964
159500,1964
159501,1964
159502,1964
159503,1964
159504,1964
159505,1964
159506,1964
159507,1964
159508,1964
159509,1964
159510,1964
159511,1964
159512,1964
159513,1964
159514,1964
159515,1964
159516,1964
159517,1964
159518,1964
159519,1964
159520,1964
159521,1964
159522,1964
159523,1964
159524,1964
159525,1964
159526,1964
159527,1964
159528,1964
159529,1964
159530,1964
159531,1964
159532,1964
159533,1964
159534,1964
159535,1964
159536,1964
159537,1964
159538,1964
159539,1964
159540,1964
159541,1964
159542,1964
159543,1964
159544,1964
159545,1964
159546,1964
159547,1964
159548,1964
159549,1964
159550,1964
159551,1964
159552,1964
159553,1964
159554,1964
159555,1964
159556,1964
159557,1965
159558,1965
159559,1965
159560,1965
159561,1965
159562,1965
159563,1965
159564,1965
159565,1965
159566,1965
159567,1965
159568,1965
159569,1965
159570,1965
159571,1965
159572,1965
159573,1965
159574,1965
159575,1965
159576,1965
159577,1965
159578,1965
159579,1965
159580,1965
159581,1965
159582,1965
159583,1965
159584,1965
159585,1965
159586,1965
159587,1965
159588,1965
159589,1965
159590,1965
159591,1965
159592,1965
159593,1965
159594,1965
159595,1965
159596,1965
159597,1965
159598,1965
159599,1965
159600,1965
159601,1965
159602,1965
159603,1965
159604,1965
159605,1965
159606,1965
159607,1965
159608,1965
159609,1965
159610,1965
159611,1965
159612,1965
159613,1965
159614,1965
159615,1965
159616,1965
159617,1965
159618,1965
159619,1965
159620,1965
159621,1965
159622,1965
159623,1965
159624,1965
159625,1965
159626,1965
159627,1965
159628,1965
159629,1965
159630,1965
159631,1965
159632,1966
159633,1966
159634,1966
159635,1966
159636,1966
159637,1966
159638,1966
159639,1966
159640,1966
159641,1966
159642,1966
159643,1966
159644,1966
159645,1966
159646,1966
159647,1966
159648,1966
159649,1966
159650,1966
159651,1966
159652,1966
159653,1966
159654,1966
159655,1966
159656,1966
159657,1966
159658,1966
159659,1966
159660,1966
159661,1966
159662,1966
159663,1966
159664,1966
159665,1966
159666,1966
159667,1966
159668,1966
159669,1966
159670,1966
159671,1966
159672,1966
159673,1966
159674,1966
159675,1966
159676,1966
159677,1966
159678,1966
159679,1966
159680,1966
159681,1966
159682,1966
159683,1966
159684,1966
159685,1966
159686,1966
159687,1966
159688,1966
159689,1966
159690,1966
159691,1966
159692,1966
159693,1966
159694,1966
159695,1966
159696,1966
159697,1966
159698,1966
159699,1966
159700,1966
159701,1966
159702,1966
159703,1966
159704,1966
159705,1966
159706,1966
159707,1966
159708,1966
159709,1966
159710,1967
159711,1967
159712,1967
159713,1967
159714,1967
159715,1967
159716,1967
159717,1967
159718,1967
159719,1967
159720,1967
159721,1967
159722,1967
159723,1967
159724,1967
159725,1967
159726,1967
159727,1967
159728,1967
159729,1967
159730,1967
159731,1967
159732,1967
159733,1967
159734,1967
159735,1967
159736,1967
159737,1967
159738,1967
159739,1967
159740,1967
159741,1967
159742,1967
159743,1967
159744,1967
159745,1967
159746,1967
159747,1967
159748,1967
159749,1967
159750,1967
159751,1967
159752,1967
159753,1967
159754,1967
159755,1967
159756,1967
159757,1967
159758,1967
159759,1967
159760,1967
159761,1967
159762,1967
159763,1967
159764,1967
159765,1967
159766,1967
159767,1967
159768,1967
159769,1967
159770,1967
159771,1967
